osm_id,crossing,highway,traffic_signals:direction,barrier,amenity,name,name:en,camera:type,man_made,surveillance,surveillance:type,surveillance:zone,historic,button_operated,traffic_signals:sound,traffic_signals:vibration,addr:housenumber,addr:street,cuisine,addr:city,addr:city:en,addr:country,addr:postcode,building,internet_access,level,opening_hours,shop,smoking,crossing_ref,entrance,addr:street:en,bicycle,crossing:island,segregated,bench,bin,bus,covered,lit,network,operator,passenger_information_display,public_transport,public_transport:version,ref,shelter,wheelchair,check_date:bench,int_name,outdoor_seating,phone,kerb,consulate,contact:phone,country,diplomatic,office,payment:cash,craft,website,delivery,takeaway,name:mk,email,tourism,name:fr,payment:coins,payment:credit_cards,payment:debit_cards,capacity,diet:vegan,old_name,leisure,atm,healthcare,opening_hours:covid19,place,traffic_calming,diet:vegetarian,name:ru,religion,bicycle_parking,drive_through,contact:facebook,service:bicycle:pump,service:bicycle:tools,direction,fee,toilets,waste,backrest,material,drinking_water,access,parking,surface,sidewalk,lanes,maxspeed,landuse,oneway,smoothness,source:width,width,lanes:backward,lanes:forward,turn:lanes:backward,fax,wikidata,wikipedia,fence_type,handrail,incline,ramp,step_count,lane_markings,addr:housename,alt_name,building:levels,government,amenity_1,height,levels,brand,repair,parking:lane:both,turn:lanes:forward,parking:lane:both:perpendicular,service,noname,junction,contact:website,embassy,name:pl,target,maxspeed:type,sidewalk:left,sidewalk:right,name:sl,brand:wikidata,brand:wikipedia,compressed_air,fuel:biodiesel,fuel:diesel,fuel:octane_95,fuel:octane_98,payment:diners_club,payment:mastercard,payment:notes,payment:visa,roof:shape,name:de,name:tr,designation,roof:levels,internet_access:fee,layer,supervised,operator:en,foot,tunnel,stars,cycleway,cycleway:both:surface,footway,boundary,cycleway:right:bicycle,cycleway:track:right,lanes:bus,maxspeed:advisory,parking:lane:right,addr:unit,cycleway:surface,footway:surface,sport,city,street,is_in,payment:maestro,wifi,automated,description,note,leaf_type,natural,motor_vehicle,parking:lane:both:parallel,hoops,hoops:nets,from,roundtrip,route,to,type,restriction,admin_level,ISO3166-2,duration,interval,name:lt,route_master,reservation,WKT
"412064020",,,,,,,,,,,,,,,,,"63","Мирослав Крлежа",,"Cкoпje","Skopje","MK","1000","house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4215862 42.0007772, 21.4217204 42.0008089, 21.4217729 42.000686, 21.4216387 42.0006543, 21.4215862 42.0007772))"
"412064021",,,,,,,,,,,,,,,,,"65","Мирослав Крлежа",,"Cкoпje","Skopje","MK","1000","house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4215258 42.0008798, 21.4214694 42.0010164, 21.4216257 42.0010521, 21.4216822 42.0009155, 21.4215258 42.0008798))"
"412064022",,,,,,,,,,,,,,,,,"67","Мирослав Крлежа",,"Cкoпje","Skopje","MK","1000","house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.421544 42.0013162, 21.4215851 42.0012165, 21.4214414 42.0011849, 21.4213863 42.0012732, 21.421544 42.0013162))"
"412373450",,,,,,,,,,,,,,,,,"42","Булевар Партизански Одреди",,"Cкoпje",,,"1000","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4146967 42.0006977, 21.4146407 42.0005556, 21.4143951 42.0006095, 21.4144505 42.0007506, 21.4146967 42.0006977))"
"412373451",,,,,,,,,,,,,,,,,"40","Булевар Партизански Одреди",,"Cкoпje",,,"1000","apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4149359 42.0004914, 21.4146407 42.0005556, 21.4146967 42.0006977, 21.4148245 42.0006699, 21.4149583 42.0005484, 21.4149359 42.0004914))"
"413673126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"commercial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4249222 41.9980599, 21.4250192 41.9979524, 21.4198929 41.9990061, 21.4198793 41.9989694, 21.4195652 41.9990283, 21.4192463 41.999088, 21.4192639 41.9991398, 21.4171044 41.9996093, 21.4172775 41.999628, 21.4249222 41.9980599))"
"413673135",,"service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (21.4170896 41.9993944, 21.416995 41.9993436, 21.4168619 41.998893)"
"413673136",,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"building_passage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (21.4198774 41.9990435, 21.4198615 41.9989982, 21.419807 41.9988435)"
"413673138",,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (21.4198774 41.9990435, 21.4204573 41.9989335, 21.4205331 41.9989191, 21.4211205 41.9988077, 21.4211339 41.9988059)"
"413968824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4176155 41.9946323, 21.4138844 41.9951318, 21.4139679 41.9953671, 21.4141297 41.9959242, 21.4143135 41.99691, 21.4144233 41.9973648, 21.4145114 41.9977271, 21.4146072 41.9981147, 21.4147009 41.9985097, 21.4137236 41.9986339, 21.4127514 41.9987482, 21.4081096 41.9993537, 21.408252 41.9999558, 21.4066378 42.000193, 21.4067654 42.0007045, 21.4046967 42.0009757, 21.4048357 42.0016308, 21.4068484 42.0013547, 21.407061 42.0013249, 21.4087256 42.0010922, 21.4098731 42.0009317, 21.4124826 42.0005668, 21.4128748 42.000508, 21.4130324 42.0004833, 21.413064 42.0004778, 21.4132013 42.0004556, 21.4140843 42.0002832, 21.4147375 42.0001585, 21.4154729 42.0000122, 21.4162372 41.9998601, 21.4160869 41.9983914, 21.4171194 41.9984193, 21.4171044 41.9996093, 21.4192639 41.9991398, 21.4192463 41.999088, 21.4195652 41.9990283, 21.4197344 41.9947012, 21.4183695 41.9946171, 21.4183719 41.9946323, 21.4179401 41.9954895, 21.4172494 41.9953211, 21.417578 41.9946772, 21.4176155 41.9946323))"
"415009286",,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,"yes",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"asphalt",,,,,,"excellent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,"sidewalk",,,,,,,,"asphalt","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (21.4169417 42.0053151, 21.4170155 42.0052574, 21.4186178 42.0044528, 21.4186834 42.00442, 21.4219076 42.002691)"
"425905870",,,,,,,,,,,,,,,,,"57","Дебарца",,"Cкoпje",,"MK","1000","apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4189599 42.0016346, 21.4189748 42.001633, 21.4191878 42.0015275, 21.4191759 42.0015142, 21.419095 42.0014247, 21.4190821 42.0014309, 21.4190434 42.0013879, 21.4188187 42.0014999, 21.4189318 42.0016252, 21.4189439 42.0016329, 21.4189599 42.0016346))"
"452320103",,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"asphalt",,,,,,"excellent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (21.4232333 42.0035186, 21.4234488 42.0033989, 21.4238844 42.0031848)"
"455710652",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4240925 41.9991919, 21.4239058 41.9990667, 21.4241132 41.9988958, 21.4243 41.999021, 21.4240925 41.9991919))"
"455710653",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4244519 41.9988959, 21.4243 41.999021, 21.4241132 41.9988958, 21.4242651 41.9987706, 21.4244329 41.9988831, 21.4244519 41.9988959))"
"457625773",,"residential",,,,"Костурски Херои","Kosturski Heroi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29 Ноември",,,,,,,,,,,,,,,,,,,,,,,,"asphalt","separate",,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (21.4171044 41.9996093, 21.4171383 41.9996654, 21.4171708 41.9996795, 21.4172137 41.9997039, 21.4173108 41.999752)"
"457625774",,"residential",,,,"Костурски Херои","Kosturski Heroi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29 Ноември",,,,,,,,,,,,,,,,,,,,,,,,"asphalt","separate",,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (21.4169788 41.9998198, 21.4170481 41.9997281, 21.4170615 41.9997022, 21.4170743 41.9996794, 21.4171044 41.9996093)"
"476418053",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4245282 42.0035505, 21.4246643 42.0034933, 21.4245905 42.0033965, 21.4244543 42.0034538, 21.4245282 42.0035505))"
"476418054",,,,,,,,,,,,,,,,,"27","Јордан Хаџиконстантинов Џинот",,,,,"1000","apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4248681 42.0032121, 21.4247516 42.0032747, 21.4248547 42.0033805, 21.4249711 42.0033179, 21.4248681 42.0032121))"
"476418055",,,,,,,,,,,,,,,,,"25","Јордан Хаџиконстантинов Џинот",,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.425029 42.0032858, 21.4251551 42.0032181, 21.4250507 42.0031108, 21.4249246 42.0031786, 21.425029 42.0032858))"
"476418056",,,,,,,,,,,,,,,,,"23","Јордан Хаџиконстантинов Џинот",,"Cкoпje",,,"1000","apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4252127 42.0031932, 21.4253576 42.0031164, 21.4251983 42.0029504, 21.4250535 42.0030271, 21.4252127 42.0031932))"
"476418057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pitch",,,,,,,,,,,,,,,,,,,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"soccer",,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4252832 42.0037266, 21.4255004 42.003609, 21.4252439 42.0033472, 21.4250266 42.0034648, 21.4252832 42.0037266))"
"476418058",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4254234 42.0039129, 21.4258289 42.0036911, 21.4256868 42.0035476, 21.4252813 42.0037694, 21.4254234 42.0039129))"
"476418059",,,,,,,,,,,,,,,,,,,,,,,,"shed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4248776 42.0035973, 21.4252902 42.0039959, 21.4253948 42.0039361, 21.4249822 42.0035375, 21.4248776 42.0035973))"
"477026719",,,,,"restaurant","Читална","Chitalna",,,,,,,,,,,,"regional",,,,,,,,,,"outside",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no",,,,,,,,,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4220295 42.0024104, 21.4219665 42.0023474, 21.4221601 42.0022405, 21.4222231 42.0023034, 21.4220295 42.0024104))"
"477026720",,,,,"bar","џубокс","juboks",,,,,,,,,,"99","Орце Николов",,,,,"100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"џубокс",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4219959 42.0014222, 21.421993 42.0012587, 21.4221754 42.0012569, 21.4221783 42.0014204, 21.4219959 42.0014222))"
"477026722",,,,,,"Accent Computers",,,,,,,,,,,"133","Орце Николов",,,,,"1000","yes",,,"Mo-Fr 08:00-16:00","computer",,,,,,,,,,,,,,,,,,,,,,,,"(02) 3133-122",,,,,,,,,"www.accent.mk/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cкoпje","Орце Николов 133",,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4179226 42.0028946, 21.4177838 42.002654, 21.4178814 42.0026229, 21.4179176 42.0026114, 21.4180565 42.0028519, 21.4179226 42.0028946))"
"477026723",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4222919 42.0009597, 21.4222726 42.0008164, 21.4224895 42.0008002, 21.4224785 42.0007194, 21.4227271 42.0007008, 21.4227427 42.0008161, 21.4227064 42.0008188, 21.4227161 42.0008913, 21.4226863 42.0008934, 21.4226919 42.0009348, 21.4226952 42.0009595, 21.4225051 42.0009736, 21.4225012 42.0009442, 21.4222919 42.0009597))"
"477026724",,,,,"restaurant","Чардак","Chardak",,,,,,,,,,,,"regional",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cardak","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4221597 42.0021192, 21.4220761 42.0020304, 21.4221979 42.001967, 21.4222816 42.0020559, 21.4221597 42.0021192))"
"477026725",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4225515 42.0018483, 21.4226384 42.0019573, 21.4224605 42.0020356, 21.4223828 42.0019379, 21.422431 42.0019167, 21.4224219 42.0019053, 21.4225515 42.0018483))"
"477026726",,,,,,,,,,,,,,,,,,,"coffee_shop",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4215806 42.0020784, 21.421513 42.0020084, 21.4217314 42.0018918, 21.4216993 42.0018585, 21.4216683 42.0018751, 21.4215971 42.0018014, 21.421706 42.0017433, 21.4218769 42.0019203, 21.4215806 42.0020784))"
"477325811",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4200015 42.0013737, 21.4202855 42.0012111, 21.4201698 42.0010994, 21.4198856 42.0012619, 21.4200015 42.0013737))"
"477325812",,,,,"pub","Стоби",,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4207639 42.0007057, 21.4210319 42.0006559, 21.4209849 42.0005164, 21.420717 42.0005662, 21.4207639 42.0007057))"
"477325813",,,,,"restaurant","Наша софра","Nasha Sofra",,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,"Naša Sofra",,,,,,,,,,,,,,,,,,,,,,,"стоби",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Скопје",,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4204319 42.0009268, 21.4202503 42.0008253, 21.4201615 42.0009111, 21.4203368 42.0010112, 21.4204319 42.0009268))"
"477325814",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4207691 42.0016221, 21.4208612 42.0015919, 21.4208876 42.0015758, 21.4208998 42.0015343, 21.420903 42.0015037, 21.4208867 42.0014782, 21.4207805 42.0014103, 21.4206475 42.0015111, 21.4207691 42.0016221))"
"477325815",,,,,"restaurant","Дебар Маало",,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4203688 42.0015986, 21.4204304 42.0016664, 21.4205993 42.0015815, 21.4205376 42.0015138, 21.4203688 42.0015986))"
"477325816",,,,,"restaurant","Гурмет",,,,,,,,,,,"3","Отон Жупанчич","regional","Cкoпje","Skopje","MK","1000","yes",,,"09:00-24:00, Fr-Sa 09:00-01:00",,,,,,,,,,,,,,,,,,,,,,,"Gurmet",,,,,,,,,,,,,,,"gurmet@restorani.com.mk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4208159 42.0012623, 21.4210035 42.0013505, 21.4210737 42.0012838, 21.4210149 42.0012456, 21.4210507 42.0012113, 21.4209043 42.0011463, 21.4208159 42.0012623))"
"477325817",,,,,,,,,,,,,,,,,"22","Отон Жупанчич",,"Cкoпje","Skopje","MK","1000","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4209451 42.0011183, 21.4210684 42.0011622, 21.4211406 42.00105, 21.4210172 42.0010062, 21.4209451 42.0011183))"
"477325818",,,,,"restaurant","Наџак",,,,,,,,,,,"87","Мирослав Крлежа",,"Cкoпje",,,"1000","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4214055 42.0014746, 21.421533 42.0014764, 21.4215364 42.0013431, 21.4214089 42.0013413, 21.4214055 42.0014746))"
